session_id,user_id,group,session_start,session_length,watched,watch_completion,clicks_before_watch,device_type,content_type,genre,time_of_day,bounce_reason
4107,958,B,2024-03-11 04:00:00,15.94,1,1,2,Laptop,Series,Sci-Fi,Morning,
4108,612,B,2024-03-07 08:00:00,18.67,1,1,0,Mobile,Movie,Action,Morning,
4109,421,B,2024-01-07 19:00:00,17.84,1,1,1,Laptop,Series,Thriller,Evening,
4110,246,B,2024-03-03 20:00:00,16.01,1,1,2,Mobile,Series,Horror,Evening,
4111,109,B,2024-01-29 23:00:00,12.53,1,1,0,TV,Series,Thriller,Night,
4112,533,B,2024-01-24 11:00:00,18.46,1,0,1,Mobile,Movie,Horror,Morning,
4113,981,B,2024-01-27 08:00:00,10.62,1,1,2,TV,Series,Comedy,Morning,
4114,783,B,2024-01-30 05:00:00,15.81,0,0,0,Mobile,Series,Drama,Morning,Preview Too Short
4115,462,B,2024-03-05 04:00:00,15.35,1,0,0,Mobile,Series,Sci-Fi,Morning,
4116,750,B,2024-03-10 21:00:00,15.47,0,0,1,TV,Movie,Sci-Fi,Night,Playback Error
4117,577,B,2024-02-22 13:00:00,15.74,1,0,3,TV,Movie,Comedy,Afternoon,
4118,434,A,2024-03-24 17:00:00,5.0,1,1,3,Mobile,Movie,Horror,Evening,
4119,451,A,2024-03-25 14:00:00,9.15,0,0,3,Laptop,Movie,Horror,Afternoon,No Interest
4120,261,A,2024-02-25 06:00:00,7.38,0,0,2,Mobile,Series,Horror,Morning,UI Confusion
4121,41,A,2024-02-05 12:00:00,7.38,1,0,1,TV,Movie,Drama,Afternoon,
4122,568,A,2024-01-22 03:00:00,5.75,0,0,0,Mobile,Series,Action,Morning,Playback Error
4123,932,A,2024-01-03 19:00:00,12.16,1,1,1,TV,Movie,Thriller,Evening,
4124,702,A,2024-02-29 21:00:00,17.28,0,0,4,Mobile,Movie,Comedy,Night,No Interest
4125,517,A,2024-01-21 06:00:00,14.37,1,1,4,Mobile,Series,Horror,Morning,
4126,140,B,2024-03-05 01:00:00,18.08,1,1,2,Mobile,Movie,Drama,Morning,
4127,973,B,2024-03-25 19:00:00,14.72,1,0,1,Mobile,Series,Comedy,Evening,
4128,733,B,2024-03-08 08:00:00,19.44,0,0,0,TV,Movie,Drama,Morning,No Interest
4129,260,B,2024-03-12 16:00:00,15.4,0,0,0,Mobile,Movie,Action,Afternoon,UI Confusion
4130,601,B,2024-01-02 13:00:00,18.97,0,0,4,Mobile,Series,Drama,Afternoon,No Interest
4131,145,A,2024-03-01 06:00:00,14.02,1,1,2,Laptop,Series,Horror,Morning,
4132,718,B,2024-02-16 07:00:00,9.06,0,0,1,Mobile,Series,Thriller,Morning,Playback Error
4133,982,B,2024-03-06 13:00:00,20.23,0,0,2,TV,Movie,Comedy,Afternoon,No Interest
4134,280,B,2024-02-26 22:00:00,10.18,1,1,2,Mobile,Series,Horror,Night,
4135,956,B,2024-01-27 07:00:00,11.65,1,0,1,Mobile,Series,Comedy,Morning,
4136,763,A,2024-02-07 11:00:00,12.88,1,0,5,Mobile,Series,Thriller,Morning,
4137,261,B,2024-01-10 06:00:00,23.18,0,0,4,TV,Movie,Thriller,Morning,UI Confusion
4138,620,B,2024-01-03 07:00:00,5.65,0,0,1,TV,Movie,Drama,Morning,Playback Error
4139,383,A,2024-02-18 00:00:00,9.76,0,0,5,Mobile,Series,Drama,Morning,Preview Too Short
4140,820,A,2024-02-22 12:00:00,12.79,1,0,2,Mobile,Series,Horror,Afternoon,
4141,245,A,2024-01-27 08:00:00,5.98,1,0,3,Mobile,Series,Horror,Morning,
4142,856,B,2024-01-17 22:00:00,19.3,1,1,0,TV,Series,Horror,Night,
4143,832,A,2024-01-30 03:00:00,11.25,1,1,3,Mobile,Series,Comedy,Morning,
4144,327,B,2024-02-03 00:00:00,21.19,0,0,2,Mobile,Movie,Comedy,Morning,No Interest
4145,501,A,2024-03-11 10:00:00,18.54,1,0,2,Mobile,Movie,Horror,Morning,
4146,737,B,2024-03-18 16:00:00,13.98,1,0,2,TV,Series,Comedy,Afternoon,
4147,783,B,2024-02-20 03:00:00,17.49,1,1,2,Laptop,Series,Action,Morning,
4148,163,A,2024-01-16 05:00:00,13.78,0,0,3,TV,Movie,Thriller,Morning,Playback Error
4149,804,B,2024-03-01 02:00:00,17.02,0,0,0,Mobile,Series,Horror,Morning,Playback Error
4150,71,A,2024-03-16 20:00:00,19.82,1,1,3,Laptop,Movie,Sci-Fi,Evening,
4151,399,A,2024-01-28 17:00:00,9.55,1,1,2,Mobile,Series,Drama,Evening,
4152,242,B,2024-01-04 15:00:00,10.49,1,0,1,Mobile,Series,Comedy,Afternoon,
4153,953,B,2024-02-26 10:00:00,17.3,1,0,1,Mobile,Movie,Drama,Morning,
4154,497,A,2024-02-19 03:00:00,14.96,1,0,2,Mobile,Series,Sci-Fi,Morning,
4155,627,A,2024-01-24 13:00:00,10.3,1,1,2,Mobile,Series,Horror,Afternoon,
4156,273,A,2024-02-07 15:00:00,11.0,0,0,2,Laptop,Movie,Comedy,Afternoon,Playback Error
4157,216,B,2024-01-28 09:00:00,15.92,1,1,0,Mobile,Series,Thriller,Morning,
4158,798,B,2024-02-13 21:00:00,13.31,1,1,3,Mobile,Series,Thriller,Night,
4159,372,A,2024-03-23 09:00:00,8.68,0,0,2,Laptop,Movie,Horror,Morning,Playback Error
4160,925,B,2024-02-10 12:00:00,19.98,1,1,1,Mobile,Series,Drama,Afternoon,
4161,964,A,2024-03-13 01:00:00,12.86,1,0,1,Mobile,Series,Comedy,Morning,
4162,724,A,2024-01-21 20:00:00,8.79,1,0,2,Mobile,Series,Action,Evening,
4163,560,A,2024-02-23 19:00:00,10.9,0,0,1,TV,Series,Action,Evening,Preview Too Short
4164,656,A,2024-03-04 01:00:00,12.76,0,0,3,Laptop,Series,Drama,Morning,Playback Error
4165,709,B,2024-03-23 02:00:00,11.7,1,1,4,Laptop,Movie,Action,Morning,
4166,679,B,2024-01-06 23:00:00,10.62,1,0,3,Mobile,Series,Horror,Night,
4167,552,A,2024-01-06 19:00:00,9.04,1,0,2,Mobile,Series,Drama,Evening,
4168,290,B,2024-02-21 06:00:00,11.48,1,1,3,Mobile,Series,Sci-Fi,Morning,
4169,214,B,2024-01-13 07:00:00,13.55,1,0,4,Laptop,Series,Horror,Morning,
4170,554,B,2024-01-03 22:00:00,15.0,1,0,1,Laptop,Movie,Comedy,Night,
4171,830,B,2024-03-13 07:00:00,12.07,1,0,2,Laptop,Series,Comedy,Morning,
4172,512,B,2024-01-15 12:00:00,17.11,0,0,2,Mobile,Movie,Comedy,Afternoon,Preview Too Short
4173,812,A,2024-02-25 04:00:00,14.37,0,0,0,Mobile,Movie,Action,Morning,UI Confusion
4174,468,A,2024-02-24 05:00:00,11.27,0,0,0,Laptop,Series,Horror,Morning,Playback Error
4175,455,B,2024-01-20 06:00:00,15.15,1,0,1,TV,Movie,Thriller,Morning,
4176,726,B,2024-02-01 05:00:00,14.12,1,0,0,Mobile,Series,Horror,Morning,
4177,679,B,2024-01-23 04:00:00,15.75,1,1,1,Mobile,Series,Horror,Morning,
4178,274,A,2024-02-27 07:00:00,9.57,0,0,1,Mobile,Movie,Comedy,Morning,No Interest
4179,887,A,2024-01-10 02:00:00,18.54,0,0,1,TV,Series,Thriller,Morning,Preview Too Short
4180,637,A,2024-03-08 06:00:00,24.46,0,0,1,Mobile,Movie,Comedy,Morning,No Interest
4181,160,B,2024-01-18 02:00:00,21.28,0,0,0,Mobile,Movie,Action,Morning,Playback Error
4182,962,B,2024-03-21 05:00:00,13.72,1,1,3,Laptop,Series,Action,Morning,
4183,705,B,2024-02-15 06:00:00,11.49,1,1,0,TV,Movie,Drama,Morning,
4184,105,A,2024-03-30 13:00:00,18.32,1,0,1,Laptop,Series,Sci-Fi,Afternoon,
4185,37,B,2024-02-15 03:00:00,15.94,0,0,0,Mobile,Series,Comedy,Morning,UI Confusion
4186,625,A,2024-03-06 13:00:00,6.32,0,0,2,Laptop,Movie,Drama,Afternoon,Playback Error
4187,488,B,2024-03-16 13:00:00,11.84,1,0,1,Mobile,Series,Thriller,Afternoon,
4188,135,A,2024-02-12 12:00:00,5.59,1,1,1,Mobile,Series,Thriller,Afternoon,
4189,420,A,2024-01-04 18:00:00,7.82,1,1,3,Mobile,Movie,Drama,Evening,
4190,221,B,2024-03-02 23:00:00,21.27,1,0,3,Mobile,Series,Horror,Night,
4191,321,B,2024-01-01 12:00:00,12.82,1,1,2,Mobile,Series,Drama,Afternoon,
4192,949,A,2024-01-18 16:00:00,8.74,1,1,2,TV,Movie,Thriller,Afternoon,
4193,961,B,2024-02-19 18:00:00,12.72,1,0,3,Mobile,Movie,Drama,Evening,
4194,888,B,2024-01-06 07:00:00,13.26,1,1,1,Mobile,Movie,Comedy,Morning,
4195,471,B,2024-03-23 23:00:00,10.39,0,0,0,Mobile,Movie,Thriller,Night,Playback Error
4196,668,A,2024-03-30 09:00:00,6.41,0,0,2,Mobile,Series,Comedy,Morning,UI Confusion
4197,92,B,2024-02-05 15:00:00,10.73,1,0,0,Mobile,Series,Comedy,Afternoon,
4198,741,A,2024-03-28 15:00:00,9.78,1,1,0,Mobile,Series,Thriller,Afternoon,
4199,927,B,2024-03-19 05:00:00,12.9,0,0,0,TV,Series,Thriller,Morning,Preview Too Short
4200,790,A,2024-01-16 16:00:00,9.96,0,0,0,Laptop,Series,Action,Afternoon,Preview Too Short
4201,298,A,2024-01-30 01:00:00,11.95,0,0,2,Laptop,Series,Sci-Fi,Morning,Preview Too Short
4202,698,B,2024-01-07 12:00:00,14.21,0,0,4,TV,Series,Horror,Afternoon,UI Confusion
4203,522,A,2024-01-11 00:00:00,11.81,1,0,0,Mobile,Movie,Horror,Morning,
4204,325,B,2024-02-15 12:00:00,12.01,1,0,2,Mobile,Movie,Thriller,Afternoon,
4205,220,B,2024-02-23 14:00:00,16.69,1,0,2,Mobile,Movie,Drama,Afternoon,
4206,177,B,2024-03-26 16:00:00,12.06,1,0,3,Mobile,Movie,Sci-Fi,Afternoon,
4207,604,A,2024-03-30 12:00:00,9.09,0,0,1,Mobile,Movie,Horror,Afternoon,UI Confusion
4208,427,B,2024-02-29 21:00:00,18.8,1,0,0,TV,Movie,Thriller,Night,
4209,536,B,2024-02-23 14:00:00,15.81,1,0,5,Mobile,Movie,Sci-Fi,Afternoon,
4210,539,A,2024-03-21 14:00:00,18.17,1,0,2,Mobile,Series,Thriller,Afternoon,
4211,679,B,2024-03-25 23:00:00,16.3,1,1,1,Mobile,Series,Sci-Fi,Night,
4212,689,A,2024-01-01 01:00:00,7.42,1,0,1,Laptop,Movie,Drama,Morning,
4213,511,A,2024-01-30 00:00:00,9.88,1,1,3,Mobile,Movie,Comedy,Morning,
4214,575,A,2024-02-06 13:00:00,21.11,1,1,1,Mobile,Movie,Comedy,Afternoon,
4215,631,A,2024-02-22 18:00:00,16.25,1,1,3,Laptop,Series,Drama,Evening,
4216,631,B,2024-01-06 02:00:00,17.22,1,0,1,Mobile,Movie,Comedy,Morning,
4217,928,B,2024-03-21 19:00:00,19.46,0,0,1,Laptop,Series,Horror,Evening,UI Confusion
4218,949,B,2024-02-22 00:00:00,18.27,1,1,1,TV,Series,Action,Morning,
4219,359,A,2024-02-26 10:00:00,12.8,1,0,3,TV,Movie,Thriller,Morning,
4220,498,A,2024-03-19 17:00:00,12.97,1,0,1,Mobile,Movie,Horror,Evening,
4221,747,A,2024-03-11 05:00:00,8.7,0,0,4,Laptop,Movie,Sci-Fi,Morning,Playback Error
4222,290,A,2024-02-10 13:00:00,15.22,0,0,5,Mobile,Series,Horror,Afternoon,UI Confusion
4223,976,A,2024-01-20 05:00:00,10.94,0,0,1,Mobile,Series,Horror,Morning,Playback Error
4224,985,A,2024-01-24 08:00:00,9.2,1,0,0,TV,Movie,Comedy,Morning,
4225,710,B,2024-01-15 21:00:00,13.14,1,1,2,TV,Series,Action,Night,
4226,546,B,2024-01-12 00:00:00,18.13,1,1,4,TV,Series,Comedy,Morning,
4227,387,A,2024-03-08 14:00:00,12.05,0,0,1,TV,Series,Horror,Afternoon,Preview Too Short
4228,26,A,2024-01-12 15:00:00,9.48,1,1,3,Mobile,Movie,Drama,Afternoon,
4229,615,A,2024-01-09 09:00:00,14.26,1,0,5,TV,Series,Drama,Morning,
4230,923,A,2024-01-07 19:00:00,16.01,1,1,3,Laptop,Series,Action,Evening,
4231,696,A,2024-03-06 15:00:00,19.5,1,0,1,TV,Movie,Comedy,Afternoon,
4232,309,B,2024-01-14 16:00:00,18.27,0,0,2,Mobile,Series,Thriller,Afternoon,Preview Too Short
4233,876,A,2024-01-01 11:00:00,7.27,1,0,1,Mobile,Movie,Thriller,Morning,
4234,409,A,2024-02-10 05:00:00,11.07,1,1,1,Mobile,Movie,Sci-Fi,Morning,
4235,215,B,2024-01-07 08:00:00,8.88,1,1,1,TV,Movie,Thriller,Morning,
4236,20,B,2024-03-21 15:00:00,19.87,1,1,1,Mobile,Movie,Action,Afternoon,
4237,678,B,2024-03-13 12:00:00,17.1,1,1,2,Laptop,Movie,Drama,Afternoon,
4238,583,A,2024-01-30 03:00:00,10.84,0,0,2,Mobile,Series,Drama,Morning,UI Confusion
4239,106,B,2024-01-13 16:00:00,13.54,0,0,2,Mobile,Movie,Thriller,Afternoon,Preview Too Short
4240,52,A,2024-01-05 23:00:00,16.46,0,0,5,Laptop,Series,Thriller,Night,Preview Too Short
4241,454,B,2024-01-02 18:00:00,11.79,0,0,1,Laptop,Series,Sci-Fi,Evening,UI Confusion
4242,500,B,2024-02-09 05:00:00,13.94,1,0,2,Mobile,Movie,Thriller,Morning,
4243,941,A,2024-03-26 01:00:00,9.82,1,1,3,Mobile,Series,Sci-Fi,Morning,
4244,449,A,2024-01-21 05:00:00,11.6,1,0,1,TV,Series,Drama,Morning,
4245,588,A,2024-02-06 06:00:00,17.03,0,0,3,Mobile,Series,Action,Morning,UI Confusion
4246,1,B,2024-01-12 06:00:00,12.89,1,0,1,Mobile,Series,Sci-Fi,Morning,
4247,623,B,2024-01-20 14:00:00,15.09,0,0,1,Mobile,Movie,Comedy,Afternoon,No Interest
4248,388,A,2024-02-06 12:00:00,12.63,0,0,2,TV,Series,Horror,Afternoon,Preview Too Short
4249,280,A,2024-03-16 09:00:00,13.68,1,0,1,Mobile,Movie,Sci-Fi,Morning,
4250,567,A,2024-01-11 23:00:00,6.51,1,1,1,TV,Series,Sci-Fi,Night,
4251,211,B,2024-01-22 09:00:00,12.0,1,1,0,Laptop,Movie,Action,Morning,
4252,204,A,2024-03-19 00:00:00,21.3,0,0,0,TV,Series,Action,Morning,UI Confusion
4253,339,A,2024-02-14 13:00:00,11.13,1,0,0,TV,Series,Drama,Afternoon,
4254,724,A,2024-01-27 18:00:00,9.57,1,0,3,Mobile,Movie,Horror,Evening,
4255,626,B,2024-02-22 11:00:00,10.23,0,0,0,Mobile,Series,Horror,Morning,UI Confusion
4256,994,A,2024-02-21 00:00:00,16.88,1,0,1,Laptop,Series,Action,Morning,
4257,309,B,2024-03-16 04:00:00,15.42,1,1,0,Mobile,Series,Drama,Morning,
4258,261,A,2024-02-05 04:00:00,14.65,1,1,6,Mobile,Movie,Action,Morning,
4259,847,A,2024-02-05 10:00:00,12.25,0,0,1,Mobile,Series,Comedy,Morning,Preview Too Short
4260,714,A,2024-01-16 09:00:00,11.25,0,0,1,Mobile,Series,Comedy,Morning,Playback Error
4261,948,B,2024-02-19 00:00:00,11.36,0,0,0,TV,Series,Drama,Morning,UI Confusion
4262,97,A,2024-02-11 12:00:00,6.75,1,1,6,Mobile,Movie,Sci-Fi,Afternoon,
4263,737,A,2024-01-25 16:00:00,10.35,0,0,3,Mobile,Series,Action,Afternoon,Playback Error
4264,258,A,2024-01-15 04:00:00,18.35,0,0,0,Laptop,Series,Drama,Morning,No Interest
4265,265,B,2024-03-29 22:00:00,9.25,0,0,1,Laptop,Movie,Action,Night,Playback Error
4266,255,A,2024-03-23 17:00:00,14.16,1,0,2,Mobile,Movie,Thriller,Evening,
4267,12,B,2024-01-04 04:00:00,14.53,1,0,3,Laptop,Series,Drama,Morning,
4268,587,B,2024-03-12 01:00:00,8.48,1,1,2,Mobile,Series,Horror,Morning,
4269,726,A,2024-02-21 23:00:00,7.7,0,0,2,Mobile,Series,Sci-Fi,Night,Preview Too Short
4270,125,A,2024-03-23 15:00:00,15.7,0,0,1,Mobile,Series,Comedy,Afternoon,UI Confusion
4271,506,B,2024-03-18 19:00:00,16.25,1,1,0,TV,Series,Thriller,Evening,
4272,40,A,2024-02-03 21:00:00,14.0,1,1,0,Laptop,Series,Horror,Night,
4273,428,B,2024-01-23 06:00:00,10.71,1,0,8,Mobile,Series,Horror,Morning,
4274,301,B,2024-01-03 18:00:00,21.13,1,1,1,Mobile,Movie,Thriller,Evening,
4275,603,A,2024-01-27 09:00:00,9.62,1,1,1,Mobile,Movie,Sci-Fi,Morning,
4276,882,B,2024-02-15 17:00:00,11.66,1,0,1,Laptop,Series,Comedy,Evening,
4277,21,A,2024-03-23 00:00:00,9.44,1,0,2,Mobile,Movie,Drama,Morning,
4278,993,A,2024-02-01 06:00:00,9.91,1,1,2,TV,Series,Horror,Morning,
4279,705,B,2024-03-25 12:00:00,18.92,1,1,1,Mobile,Series,Thriller,Afternoon,
4280,416,A,2024-03-06 05:00:00,5.73,1,0,3,TV,Series,Comedy,Morning,
4281,887,A,2024-03-22 05:00:00,16.36,0,0,2,Mobile,Series,Action,Morning,UI Confusion
4282,473,A,2024-01-10 22:00:00,9.71,0,0,1,Mobile,Movie,Action,Night,No Interest
4283,357,A,2024-02-26 00:00:00,14.51,1,1,0,Laptop,Series,Horror,Morning,
4284,684,A,2024-02-19 14:00:00,8.77,1,1,5,Laptop,Series,Horror,Afternoon,
4285,554,B,2024-02-25 17:00:00,16.75,0,0,2,TV,Movie,Action,Evening,Preview Too Short
4286,571,A,2024-02-09 22:00:00,10.17,1,0,5,Mobile,Series,Horror,Night,
4287,909,B,2024-03-02 01:00:00,7.79,0,0,0,Mobile,Series,Sci-Fi,Morning,Preview Too Short
4288,765,B,2024-03-25 01:00:00,11.04,1,1,1,Mobile,Movie,Action,Morning,
4289,386,A,2024-03-26 06:00:00,14.03,1,1,5,Mobile,Movie,Comedy,Morning,
4290,844,A,2024-02-21 06:00:00,14.44,1,0,1,Mobile,Movie,Thriller,Morning,
4291,288,B,2024-03-24 05:00:00,16.61,0,0,4,Mobile,Movie,Horror,Morning,Playback Error
4292,689,B,2024-02-11 07:00:00,14.33,0,0,1,Mobile,Series,Comedy,Morning,UI Confusion
4293,255,B,2024-03-16 17:00:00,15.67,1,1,1,Mobile,Series,Thriller,Evening,
4294,750,B,2024-01-17 15:00:00,15.88,0,0,0,Mobile,Series,Horror,Afternoon,No Interest
4295,593,B,2024-02-05 22:00:00,12.65,0,0,1,Mobile,Series,Thriller,Night,Playback Error
4296,523,A,2024-01-06 17:00:00,9.62,1,0,0,TV,Series,Drama,Evening,
4297,365,A,2024-01-28 18:00:00,15.47,1,1,2,Laptop,Movie,Comedy,Evening,
4298,503,A,2024-02-10 16:00:00,13.58,1,0,1,Mobile,Movie,Action,Afternoon,
4299,484,B,2024-02-12 17:00:00,16.83,0,0,4,Mobile,Series,Action,Evening,Preview Too Short
4300,542,A,2024-01-12 16:00:00,13.0,0,0,1,Mobile,Series,Sci-Fi,Afternoon,UI Confusion
4301,715,A,2024-03-19 15:00:00,10.3,1,0,1,Laptop,Movie,Thriller,Afternoon,
4302,727,B,2024-03-14 20:00:00,13.6,1,1,0,Mobile,Series,Comedy,Evening,
4303,817,B,2024-02-17 06:00:00,13.94,1,0,3,TV,Movie,Thriller,Morning,
4304,494,A,2024-01-03 12:00:00,7.66,0,0,1,TV,Movie,Horror,Afternoon,UI Confusion
4305,770,B,2024-02-10 18:00:00,20.37,1,0,2,TV,Movie,Comedy,Evening,
4306,157,B,2024-01-29 19:00:00,18.22,1,0,1,Mobile,Movie,Drama,Evening,
4307,250,A,2024-01-31 15:00:00,15.17,0,0,1,Mobile,Movie,Sci-Fi,Afternoon,UI Confusion
4308,693,B,2024-02-21 05:00:00,11.98,1,1,0,Laptop,Movie,Action,Morning,
4309,536,A,2024-03-20 19:00:00,13.16,0,0,1,Mobile,Series,Comedy,Evening,No Interest
4310,848,B,2024-02-06 10:00:00,16.75,1,0,3,Laptop,Movie,Comedy,Morning,
4311,877,B,2024-03-19 02:00:00,11.69,1,1,0,Mobile,Series,Drama,Morning,
4312,285,B,2024-01-04 12:00:00,11.44,1,1,1,Laptop,Movie,Thriller,Afternoon,
4313,921,B,2024-02-17 19:00:00,6.0,0,0,1,Mobile,Series,Horror,Evening,Playback Error
4314,902,B,2024-02-24 22:00:00,18.06,1,1,3,Mobile,Series,Sci-Fi,Night,
4315,811,A,2024-01-08 11:00:00,9.41,1,0,3,Laptop,Movie,Horror,Morning,
4316,452,A,2024-02-10 12:00:00,8.5,1,1,0,TV,Series,Sci-Fi,Afternoon,
4317,179,B,2024-03-29 04:00:00,15.75,1,0,2,Mobile,Series,Action,Morning,
4318,731,A,2024-01-21 22:00:00,6.9,1,0,2,Laptop,Series,Thriller,Night,
4319,155,A,2024-03-02 03:00:00,14.17,0,0,2,Laptop,Series,Thriller,Morning,Preview Too Short
4320,891,A,2024-01-29 13:00:00,8.86,1,0,4,Mobile,Series,Horror,Afternoon,
4321,710,A,2024-02-18 04:00:00,14.04,0,0,3,Mobile,Movie,Horror,Morning,UI Confusion
4322,654,A,2024-02-01 04:00:00,12.5,1,0,1,Laptop,Series,Thriller,Morning,
4323,847,B,2024-02-14 03:00:00,20.25,1,0,4,Laptop,Series,Horror,Morning,
4324,906,B,2024-03-20 17:00:00,18.17,1,0,0,Mobile,Movie,Thriller,Evening,
4325,448,B,2024-02-29 22:00:00,21.25,1,1,2,TV,Series,Drama,Night,
4326,384,A,2024-02-24 15:00:00,8.11,1,0,2,Mobile,Series,Horror,Afternoon,
4327,921,B,2024-02-09 17:00:00,20.36,1,1,2,Mobile,Movie,Action,Evening,
4328,675,A,2024-03-01 01:00:00,8.85,1,1,4,Laptop,Movie,Drama,Morning,
4329,889,B,2024-01-10 01:00:00,5.32,1,1,1,Mobile,Series,Sci-Fi,Morning,
4330,402,A,2024-01-23 07:00:00,7.63,0,0,1,Mobile,Series,Drama,Morning,No Interest
4331,336,B,2024-03-05 17:00:00,14.62,1,0,2,Mobile,Series,Sci-Fi,Evening,
4332,90,B,2024-01-30 20:00:00,12.79,1,0,1,Mobile,Series,Action,Evening,
4333,485,A,2024-01-01 23:00:00,15.09,1,1,3,Laptop,Movie,Action,Night,
4334,865,B,2024-03-14 04:00:00,13.63,1,1,1,Laptop,Movie,Drama,Morning,
4335,330,B,2024-01-21 11:00:00,18.45,1,1,1,Laptop,Movie,Drama,Morning,
4336,437,B,2024-02-09 14:00:00,16.02,1,0,2,Laptop,Movie,Comedy,Afternoon,
4337,167,B,2024-02-06 10:00:00,14.21,1,1,0,Laptop,Movie,Drama,Morning,
4338,84,B,2024-02-24 11:00:00,20.14,1,1,0,Mobile,Movie,Sci-Fi,Morning,
4339,128,B,2024-03-09 06:00:00,12.46,1,0,3,Mobile,Movie,Comedy,Morning,
4340,52,A,2024-03-17 03:00:00,16.25,1,0,0,Mobile,Movie,Sci-Fi,Morning,
4341,50,B,2024-01-13 07:00:00,18.25,1,0,2,Mobile,Movie,Action,Morning,
4342,160,A,2024-03-15 11:00:00,10.32,0,0,1,Mobile,Series,Horror,Morning,Preview Too Short
4343,121,A,2024-01-23 23:00:00,15.66,1,1,4,Laptop,Movie,Action,Night,
4344,80,B,2024-01-25 12:00:00,15.39,1,0,0,Mobile,Movie,Thriller,Afternoon,
4345,196,A,2024-03-06 17:00:00,16.24,1,1,0,Mobile,Movie,Action,Evening,
4346,494,A,2024-02-24 03:00:00,13.35,1,1,3,Mobile,Movie,Comedy,Morning,
4347,190,A,2024-03-15 03:00:00,11.06,1,0,2,TV,Movie,Thriller,Morning,
4348,204,A,2024-01-03 12:00:00,14.03,1,1,1,Mobile,Series,Drama,Afternoon,
4349,282,B,2024-03-16 19:00:00,15.81,1,0,2,Mobile,Movie,Thriller,Evening,
4350,17,B,2024-01-18 18:00:00,13.03,1,1,4,TV,Movie,Sci-Fi,Evening,
4351,529,B,2024-01-29 16:00:00,15.76,1,0,0,TV,Movie,Thriller,Afternoon,
4352,540,A,2024-01-11 23:00:00,16.91,1,1,2,Mobile,Series,Sci-Fi,Night,
4353,956,A,2024-02-07 23:00:00,15.26,1,1,4,TV,Series,Sci-Fi,Night,
4354,530,A,2024-01-05 03:00:00,8.42,0,0,1,Mobile,Series,Horror,Morning,Preview Too Short
4355,905,A,2024-03-16 17:00:00,19.58,0,0,0,Mobile,Series,Drama,Evening,UI Confusion
4356,189,A,2024-03-14 17:00:00,15.76,1,1,0,TV,Series,Horror,Evening,
4357,960,B,2024-02-23 21:00:00,16.19,1,1,3,Laptop,Series,Thriller,Night,
4358,263,B,2024-02-14 07:00:00,19.07,1,1,0,Mobile,Movie,Action,Morning,
4359,362,B,2024-02-12 11:00:00,11.23,1,1,1,Mobile,Movie,Thriller,Morning,
4360,540,B,2024-02-19 09:00:00,16.04,1,0,3,TV,Movie,Action,Morning,
4361,970,A,2024-02-12 04:00:00,12.0,0,0,1,Mobile,Movie,Thriller,Morning,Preview Too Short
4362,625,B,2024-03-15 10:00:00,18.67,1,1,1,Mobile,Series,Horror,Morning,
4363,74,B,2024-03-20 18:00:00,11.21,1,1,0,Mobile,Movie,Horror,Evening,
4364,180,A,2024-03-08 09:00:00,7.03,1,1,4,TV,Series,Sci-Fi,Morning,
4365,304,B,2024-03-13 01:00:00,16.81,1,1,0,Mobile,Movie,Comedy,Morning,
4366,850,A,2024-01-06 11:00:00,11.47,0,0,2,Mobile,Movie,Action,Morning,Playback Error
4367,624,B,2024-01-26 05:00:00,16.67,1,0,2,Mobile,Series,Sci-Fi,Morning,
4368,555,B,2024-01-06 21:00:00,15.36,1,1,1,TV,Movie,Sci-Fi,Night,
4369,737,A,2024-03-22 03:00:00,16.58,1,1,2,Laptop,Movie,Thriller,Morning,
4370,742,A,2024-02-03 17:00:00,12.72,1,0,3,TV,Movie,Comedy,Evening,
4371,2,B,2024-01-22 06:00:00,10.81,0,0,2,Laptop,Series,Action,Morning,No Interest
4372,321,B,2024-03-28 19:00:00,9.42,1,1,2,TV,Series,Thriller,Evening,
4373,295,B,2024-01-17 01:00:00,21.94,0,0,2,TV,Series,Sci-Fi,Morning,UI Confusion
4374,82,A,2024-03-24 05:00:00,18.49,1,0,1,Laptop,Movie,Thriller,Morning,
4375,971,B,2024-02-03 08:00:00,14.84,1,0,1,Mobile,Movie,Sci-Fi,Morning,
4376,806,A,2024-01-13 12:00:00,9.59,1,0,2,TV,Movie,Thriller,Afternoon,
4377,687,A,2024-02-26 03:00:00,8.92,0,0,3,Mobile,Movie,Sci-Fi,Morning,Playback Error
4378,969,A,2024-03-19 04:00:00,24.64,1,0,1,Laptop,Movie,Sci-Fi,Morning,
4379,342,B,2024-03-22 23:00:00,17.65,1,0,3,Mobile,Movie,Drama,Night,
4380,726,A,2024-03-15 15:00:00,11.59,0,0,1,Mobile,Movie,Action,Afternoon,No Interest
4381,577,B,2024-01-15 21:00:00,17.89,1,1,0,Laptop,Movie,Drama,Night,
4382,430,B,2024-02-06 21:00:00,19.52,1,1,1,Mobile,Movie,Drama,Night,
4383,769,B,2024-01-26 12:00:00,7.92,1,0,2,TV,Movie,Comedy,Afternoon,
4384,732,B,2024-01-28 06:00:00,19.2,1,1,2,Mobile,Series,Horror,Morning,
4385,656,B,2024-03-01 02:00:00,17.38,1,1,1,TV,Movie,Sci-Fi,Morning,
